Tag1,Tag2,Num_Occurrence
multi-projects,prioritization,1
jira,timekeeping,7
agile,evm,1
critical-path,pm-software,1
nexus,planning,1
education,estimation,1
gantt,multi-projects,1
prince2,quality,1
definition-of-done,development-process,2
lean,prioritization,1
6-sigma,product-management,1
meetings,sprint,4
customer-satisfaction,prioritization,1
enterprise,waterfall,1
budget,ms-project,2
fixed-price,pricing,1
scrum-master,user-stories,6
extreme-programming,team-management,1
requirements,scrum,16
communication,roles,5
design,product-owner,2
integration-management,scrum,1
career,pay,2
facilitation,process,1
bugs,specification,1
kanban,software-development,8
budget,human-resources,1
communication,responsibility,1
remote-teams,scrum,4
software-development,specification,2
infrastructure,resources,1
business-analyst,change-management,1
software-development,testing,4
learning,pmi,1
learning,tfs,1
kpi,team-management,1
open-source,resource-planning,1
schedule-risk,software-development,2
innovation,motivation,1
metrics,pmo,1
leadership,team-building,1
design,jira,1
project-management-style,timekeeping,1
change-management,scrum,8
agile-coach,reviews,1
goals,ms-project-2007,1
roles,subcontractor,1
evaluation,goals,1
burndown-chart,sprint,1
schedule-risk,sprint,1
distributed-team,team-building,1
project-management-style,team,1
contracts,initiation,1
planning,quality-management,3
product-management,reporting,1
planning,pricing,2
performance,product-management,1
kanban,scrumban,1
customer-satisfaction,negotiation,1
estimation,frameworks,1
agile,goals,1
estimation,product-owner,3
defect-fixing,prioritization,1
redmine,trello,1
project-server,timeline,1
terminology,work-breakdown-structure,1
ms-project,progress-monitor,1
constraints,schedule-risk,1
cycle-time,user-stories,1
methodology,work-environment,1
cost-management,planning,2
backlog,team-management,6
projectlibre,resources,1
meetings,sprint-backlog,1
contracts,scope,2
cross-functional,story-points,1
distributed-team,zenhub,1
planning,training,1
customer-satisfaction,product-management,3
clients,multi-projects,1
evaluation,human-resources,1
communication,schedule-risk,6
gantt,resources,2
business-case,scrum,1
software-development,work-breakdown-structure,1
product-management,skills,1
sprint-backlog,tasks,1
agile,specification,5
critical-path,gantt,1
software-development,stakeholders,1
devops,scrum,2
agile,small-projects,2
lean,testing,2
ms-project,personal-skills,1
development-process,project-management-style,8
defect-fixing,tasks,1
burndown-chart,devops,1
methodology,scrum-of-scrums,1
pricing,sprint,1
release-plan,scheduling,2
ms-project-2003,pm-software,1
methodology,small-projects,2
scrum-master,team-size,1
resource-planning,templates,1
evm,resource-planning,1
kanban,meetings,3
kpi,quality,2
dependencies,waterfall,1
morale,project-team,1
communication-management,project-sponsor,1
evm,requirements,1
pmp,requirements,2
estimation,multi-projects,1
bugs,waterfall,1
quality-management,scrum-master,1
roles,startup,1
communication,customer-satisfaction,2
extreme-programming,process-improvement,1
jira,project-management-style,6
authority,software,1
documentation,organizational-structure,2
collaboration,waterfall,1
integration-management,testing,1
clients,methodology,2
career,planning,3
career,human-resources,3
estimation,tools,2
acceptance-criteria,user-stories,6
process,scrum,16
communication,management,1
process-engineering,project-management-style,1
pmbok,scheduling,1
agile,transition,1
change-management,program-management,1
culture,education,1
schedule,scope,2
estimation,milestones,3
business-process-mapping,process-engineering,1
analysis,backlog,1
politics,process,3
constraints,resources,2
communication,user-stories,1
planning,task-management,4
infrastructure,methodology,1
clients,quality-management,1
procurement,scheduling,1
jira,scrum,30
human-resources,maintenance,1
defect-fixing,product-management,2
business-case,risk,1
backlog,maintenance,1
facilitation,startup,1
documentation,small-projects,2
goals,tools,1
agile,release-planning,3
product-management,startup,2
dependencies,resource-planning,2
terminology,tools,1
scrum-master,startup,1
contracts,fixed-price,1
burndown-chart,tools,1
product-owner,startup,1
project-team,risk,1
communication-management,project-team,3
communication,skills,2
risk,risk-management,32
organizational-structure,responsibility,2
ms-project,visualization,2
business-analyst,organizational-structure,1
quality-management,testing,5
human-resources,scope-management,1
product-management,tracking,1
multi-team,scrum,3
change-management,scheduling,1
agile,multi-projects,7
engineering-practices,team-building,1
conflicts,vision,1
schedule,schedule-risk,1
cost-management,schedule,1
pmi,risk-management,2
deadline,product-management,2
ms-project,project-team,3
certification,prince2,8
management,pmbok,1
scrum,work-environment,1
infrastructure,scrum,1
pmp,team-management,1
career,waterfall,1
politics,progress-report,1
ms-project-2013,tracking,1
business-case,pricing,1
pmp,schedule-risk,1
dependencies,kanban,2
scrum-master,tasks,1
conflicts,failure,1
artifacts,planning,1
backlog,ms-project-2010,1
project-management-style,waterfall,2
contracts,outsourcing,1
roles,team-management,19
milestones,project-management-style,1
certification,scrum-master,4
management,roadmaps,1
development-process,time-management,4
management,product,1
task-management,work-breakdown-structure,1
planning,planning-poker,4
scope,small-projects,1
documentation,specification,5
analysis,prioritization,1
education,training,2
enterprise,lean,1
progress-report,work-environment,1
pmi,software-development,1
product-backlog,sprint-planning,1
meetings,methodology,1
agile,story-points,37
project-team,small-projects,4
ms-project-2003,resource-planning,1
backlog,knowledge-management,1
scheduling,scrum,7
internships,milestones,1
definition,software-development,1
dependencies,requirements,2
team,team-management,15
dependencies,task-management,2
responsibility,stakeholders,1
education,pmi,2
analysis,open-source,1
conflicts,process,1
human-resources,job-allocation,1
certification,software-development,1
kanban,multi-projects,8
agile,roadmaps,2
pmp,product-management,3
clients,external-project-members,1
evaluation,project-team,2
business-process-mapping,methodology,1
agile,deadline,2
contracts,quality,1
constraints,team-size,1
meetings,scrum-master,1
schedule-risk,scheduling,8
software-development,technical-leader,2
bugs,quality-management,1
contracts,risk-management,1
prince2,software-development,2
estimation,release-plan,4
cost-management,project-server,1
estimation,jira,7
risk-management,subcontractor,1
burndown-chart,zenhub,1
management,risk,1
metrics,process,1
definition,strategy,1
contracts,schedule-risk,2
roles,training,1
quality-management,scope-management,1
estimation,sprint,6
remote-teams,software-development,1
pmo,prioritization,1
management,tools,1
bugs,metrics,3
burndown-chart,pm-software,2
management,reviews,1
safe,time-management,1
metrics,process-improvement,1
communication,leadership,1
change-management,scope-management,1
metrics,tools,1
kanban,management,1
definition,project-governance,1
acceptance-criteria,meetings,1
communication,sprint-backlog,1
customer,tracking,1
change-management,communication,1
kpi,quality-management,2
business-improvement,team-management,2
quality-management,risk,1
acceptance-criteria,scrum,4
scheduling,team-building,1
business-analyst,portfolio-management,1
kanban,team,4
task-management,tfs,1
reporting,scrum-of-scrums,2
planning,project-proposal,1
planning,project-management-style,6
agile,team-size,1
risk-management,time-management,2
kanban,theory,1
project-charter,reporting,1
backlog,tracking,1
estimation,tracking,5
schedule-risk,scope,4
ms-project,tracking,7
ms-project,project-management-style,5
roles,self-management,1
sdlc,team-management,2
methodology,scope-management,2
agile,critical-path,1
pm-software,scrum,14
pmo,waterfall,1
agile,sales,1
projectlibre,scheduling,1
fixed-price,planning,1
quality,technical-leader,1
agile,product-backlog,1
agile,design,6
education,planning,1
business-analyst,development-process,1
agile,budget,5
product-owner,project-management-style,1
agile,contracts,3
business-analyst,project-management-style,1
planning,user-stories,17
kpi,planning,2
estimation,product-backlog,1
matrixed-resources,team-management,2
agile,prioritization,3
agile,dsdm,6
remote-teams,risk-management,1
pmi,tools,1
estimation,software-development,18
politics,team-management,4
planning,safe,2
project-team,tools,3
project-server,task-management,1
procurement,suppliers,1
agile,progress-monitor,1
sprint,tasks,2
process,process-scaling,1
clients,deadline,2
human-resources,software-development,4
definition-of-done,software-development,1
documentation,jira,1
gamification,scrum,1
lean,waterfall,1
reward,schedule,1
frameworks,scrum-at-scale,1
skills,work-environment,1
pmbok,project-management-style,1
resources,scrum,2
motivation,scheduling,1
change-management,deadline,2
kanban-board,redmine,1
requirements,stakeholders,4
lean,pm-software,1
program-management,risk-management,1
specification,user-stories,3
project-management-style,work-breakdown-structure,2
kpi,value,1
scrum,scrum-ceremonies,2
reviews,sprint,1
knowledge-management,risk-management,1
kanban-board,tfs,1
agile,development-process,15
deliverables,documentation,2
portfolio-management,resource-planning,1
defect-fixing,process,2
prioritization,technical-leader,1
product-management,value,1
scrum-planning,timeboxing,1
process-engineering,scrum,1
human-resources,kpi,1
estimation,work-breakdown-structure,5
process,transition,1
change-management,team-building,1
design,task-management,1
agile,books,1
estimation,motivation,1
metrics,resource-planning,1
software,training,3
agile-coach,scrum-master,16
estimation,pivotal-tracker,2
agile-coach,scrum,19
certification,pmo,1
communication,prioritization,1
communication,resource-planning,2
maintenance,risk-management,1
agile,pmp,2
roadmaps,scrum,2
risk,schedule,1
budget,small-projects,1
agile,testing,16
culture,scrum,1
scrum,sprint-backlog,27
kanban,multi-team,1
kpi,ms-project-2013,1
tools,user-stories,2
definition,waterfall,3
prioritization,scrum-master,2
business-analyst,meetings,2
budget,ms-project-2013,1
tools,tracking,4
tfs,vsts,3
jira,requirements,6
goals,self-management,1
agile,api,1
analysis,tracking,1
cost-management,resource-planning,5
agile,time-management,11
release-planning,scope,1
bugs,quality,3
product-owner,sprint-backlog,5
budget,estimation,9
kanban-board,trello,1
facilitation,remote-teams,1
multi-projects,tracking,2
communication,metrics,1
team-capacity,team-management,1
distributed-team,scrum,6
schedule,small-projects,1
epics,scope,1
conflicts,project-team,1
goals,performance,3
multi-projects,pm-software,3
process-improvement,software-development,1
design,planning,1
motivation,politics,2
sprint,templates,1
pmbok,schedule-risk,2
customer-satisfaction,startup,1
agile,metrics,9
budget,milestones,1
agile,motivation,1
methodology,process-improvement,3
backlog,distributed-team,1
communication,reviews,1
blocker,scrum,3
scrum,technical-leader,6
constraints,dependencies,1
agile,burndown-chart,8
methodology,project-team,2
communication-management,team-management,2
reviews,software-development,2
documentation,product-management,6
story-points,user-stories,20
github-issues,team-management,1
project-management-style,tools,1
multi-team,team-management,3
cost-management,evm,1
team-management,technical-leader,7
ms-project,tools,10
deliverables,resource-planning,1
pmbok,team-management,1
communication-management,estimation,1
leadership,team-management,6
communication,politics,2
agile,jira,42
agile,work-in-progress,1
progress-monitor,scrum,1
gantt,trac,1
milestones,ms-project-2010,1
definition-of-done,evm,1
agile,resource-planning,5
agile,defect-fixing,1
api,scrum,1
open-source,time-management,2
ms-project,software,3
content-management,open-source,1
epics,sprint-backlog,1
jira,user-stories,13
roles,suppliers,1
performance,small-projects,1
bugs,devops,1
multi-projects,open-source,1
performance,personal-skills,1
learning,team,1
human-resources,metrics,1
risk-management,scheduling,1
change-management,development-process,1
pmo,politics,2
documentation,skills,2
deliverables,process,2
scrum,startup,2
communication-management,tasks,1
business-improvement,politics,1
project-team,tracking,1
portfolio-management,waterfall,1
initiation,strategy,1
development-process,scope-management,1
scrum,work-breakdown-structure,2
reporting,scrum,5
ms-project-2010,risk-management,1
culture,process-improvement,1
leadership,project-management-style,1
agile,benefits-case,1
agile,bdd,1
kanban,lean,11
product,vision,1
motivation,resource-planning,1
design,scrum,9
collaboration,scrum,1
lean,training,1
deadline,estimation,9
design,specification,1
requirements,software,1
product-owner,roles,5
communication-management,project-management-style,1
sprint-backlog,visualization,1
safe,tfs,1
responsibility,scrum,3
fixed-price,ms-project-2010,1
budget,project-management-style,1
change-management,customer,2
job-allocation,program-management,1
kanban,workload,1
agile,interview,3
scrum,scrum-of-scrums,9
communication,pmp,1
cmmi,project-management-style,1
ms-project,resource-planning,50
reward,team-management,1
testing,user-stories,5
process,project-management-style,5
capm,pmi-framework,1
agile,cross-functional,4
agile,negotiation,1
schedule,time-management,4
agile,self-organizing,2
agile-coach,product-owner,1
retrospective,sprint,3
estimation,team-size,1
prioritization,requirements,3
project-team,stakeholders,1
agile,integration-management,1
product-management,sprint,2
team,technical-leader,1
safe,team-management,1
development-process,software-development,26
planning,story-points,4
measurement,team-management,4
critical-path,schedule-risk,2
scrum,task-management,6
multi-projects,team-management,5
process-engineering,scheduling,1
customer-service,kanban,1
bugs,multi-team,1
product-management,software,1
sprint,sprint-review,2
portfolio-management,project-management-style,1
task-management,tools,1
ms-project-2010,planning,3
project-management-style,story-points,1
estimation,team-capacity,2
progress-report,self-management,1
reporting,timekeeping,4
customer-satisfaction,team-management,1
requirements,resource-planning,1
frameworks,metrics,1
pm-software,release-plan,1
multi-projects,resource-planning,6
daily-scrum,process,1
bugs,sprint,1
performance,risk-management,1
project-management-style,software-development,18
communication,risk-management,1
project-management-style,software,2
metrics,software-development,4
prince2,small-projects,1
estimation,feedback,1
customer,customer-experience,2
scope-management,theory,1
kanban,project-management-style,8
retrospective,team-building,1
defect-fixing,requirements,1
deliverables,tools,1
budget,metrics,1
project-team,training,1
scrum,vision,3
acceptance-criteria,requirements,1
email,tasks,1
resource-planning,suppliers,1
risk-management,templates,1
customer-service,team-management,1
fixed-price,software-development,2
business-analyst,communication-management,1
project-management-style,tasks,3
critical-chain,methodology,1
agile,technical-leader,4
conflicts,scope,1
prioritization,user-stories,3
scrum-master,waterfall,1
goals,metrics,2
authority,roles,1
epics,kanban,2
contracts,deliverables,1
quality-management,software-development,6
kanban,product-management,3
communication-management,scrum,2
story-points,task-management,1
bugs,defect-fixing,2
definition,risk-management,1
failure,sprint,2
agile,tracking,5
agile,business-improvement,1
pmbok,quality-management,1
cost-management,management,1
customer,relationships,1
