Tag1,Tag2,Num_Occurrence
forensics,timestamps,1
shell,terminal-multiplexer,2
remote,time,1
amazon-ec2,linux,51
case-sensitivity,login,1
linux,text-processing,310
ssh-agent,xargs,1
livecd,virtualbox,2
rescuemode,systemd,1
gsm,interface,1
rhel,upload,1
files,scheduling,1
python,ubuntu,88
java,logs,6
automake,output,1
gnome-shell,window-manager,12
character-encoding,i18n,1
concurrency,ubuntu,1
selinux,upgrade,1
busybox,busybox-init,5
linux,systemd,263
dynamic-linking,hp-ux,1
cpu,xorg,4
date,raspberry-pi,1
find,variable-substitution,4
centos,usermod,1
sles,yast,3
configuration,tightvnc,1
ibus,linux-mint,3
ksh,ls,5
desktop,mysql,1
kubuntu,settings,1
debian,directx,1
laptop,upstart,1
gnupg,solaris,1
grep,libnotify,1
systemd-networkd,udev,3
apache-httpd,ip,12
tmp,write,1
kde,whonix,1
merge,vfs,1
ext3,system-installation,4
path,which,20
distribution-choice,unix-philosophy,1
dpkg,x-server,1
lxqt,plasma5,1
c,security,4
history,wine,1
anaconda,symlink,1
openssh,sshfs,1
port-forwarding,samba,1
raspbian,scheduling,1
3g,raspberry-pi,4
aptitude,gnome,1
gnome-terminal,unicode,5
mp3,raspberry-pi,1
xargs,zip,1
less,vi,5
lightdm,linux-mint,7
dependencies,synaptic,7
scripting,watchdog,1
configuration,file-manager,4
dovecot,sasl,2
kickstart,preseed,1
dhcp,subnets,1
floating-point,regular-expression,2
disk-image,readonly,1
syntax,terminology,2
arch-linux,icons,7
cwd,ls,2
shell,ssh,281
gtk,lxde,4
keyboard,serial-console,1
gtk,playonlinux,1
dual-boot,images,1
programming,ubuntu,3
boost,portage,1
git,mingw,1
encryption,pv,1
file-sharing,osx,5
administration,remote-management,3
sendmail,tls,2
raspberry-pi,symlink,1
iptables,kernel,16
lte,openvpn,1
centos,sar,2
development,documentation,1
automounting,linux-mint,9
history,tcp,1
nc,scripting,1
chrome,language,1
epub,search,1
environment-variables,interactive,2
laptop,zenbook,1
cpu-frequency,memory,1
iostat,sar,2
command-line,java,17
terminal,whitespace,3
alias,highlighting,1
elementary-os,php,1
authentication,cron,4
base-dir-spec,configuration,1
ipv6,turnkey,1
dump,linux-mint,2
free-software,hardware-compatibility,2
arp,route,2
grub2,mount,5
gzip,zip,12
pulseaudio,xubuntu,5
irc,terminology,1
cpio,find,3
fedora,netbios,1
debian,kubuntu,2
arch-linux,ruby,4
authorization,polkit,2
terminal,xorg,8
fsck,snapshot,1
bumblebee,nvidia,37
openbsd,thread,1
date,wildcards,6
chrome,process-substitution,1
boot,shell-script,17
pipe,regular-expression,3
command-history,sles,2
linux,sco,4
dependencies,mono,1
distros,windows,2
debian,hardware-compatibility,7
elementary-os,window,1
dd,upgrade,1
text-processing,units,2
rdp,routing,1
emacs,php,1
forensics,root,1
fedora,process,6
certificates,synology,1
cross-compilation,gentoo,4
cron,variable,7
boot,reboot,12
amanda,stdin,1
cpio,exfat,1
email,slackbuilds,1
error-handling,shell-script,40
posix,thread,2
gdm3,ubuntu,5
oracle-linux,spacewalk,1
distribution-choice,virtualization,1
mpd,raspberry-pi,4
input,signals,1
database,plugin,1
gnu-screen,remote-desktop,1
file-descriptors,utilities,2
device-mapper,scsi,1
removable-storage,rhel,1
columns,echo,1
fsarchiver,windows,1
brightness,trisquel,1
macintosh,wine,1
bash-functions,shell-script,21
multicast,vlan,1
email,file-descriptors,1
mplayer,output,1
assignment,shell-script,3
drbd,ppa,1
directory,useradd,1
apt,geany,1
autocomplete,gentoo,2
kvm,window-management,1
printer,shared-folders,1
gentoo,segmentation-fault,2
disk-usage,system-recovery,1
compiling,virtualenv,1
php7,scl,1
perl,text-formatting,4
emacs,spell-checking,1
debian,lyx,1
linux,search,31
usb-device,utilities,1
audit,networkmanager,1
scripting,syscalls,1
cron,editors,1
apt,compiler,1
i386,pae,1
apt,video,1
systemd,x11,8
ssh-tunneling,x11,19
command-line,join,4
clipboard,debian,5
nano,zsh,1
automounting,data-cd,1
hostname,setcap,1
linux,stow,1
ifconfig,sysctl,1
fuser,mount,3
directory-structure,fhs,27
disk,nfs,4
diff,search,1
aptitude,compiling,2
displayport,kernel,3
arch-linux,mp3,1
debian,grub-legacy,3
shell,sssd,1
gnome-shell,rhel,3
io-redirection,mplayer,3
gnu-screen,who,1
environment-variables,gnu-parallel,1
corruption,version-control,1
arguments,tr,1
mime-types,opensuse,1
configuration,connectivity,1
bash,trap,66
backup,mobile,1
command-history,pc-bsd,1
emacs,xmodmap,3
debian-installer,proxy,1
arch-linux,environment-variables,6
security,smtp,5
email,search,2
samba,unmounting,1
devices,sshfs,3
solaris,sparc,12
kernel,permissions,8
centos,vlc,7
history,patch,2
lp,pdftk,1
flock,zsh,1
directory,text-processing,2
debian,printing,23
linux,vps,17
buildroot,usb,4
ip,multicast,4
paste,vim,3
mpd,unicode,1
command-line,tcp-ip,1
trace,ubuntu,2
basename,osx,1
chmod,php,1
3g,debian,8
debian,diff,3
lighttpd,raspbian,1
debian,ftp,19
pulseaudio,wifi,2
application,osx,2
lubuntu,terminology,1
command,troubleshooting,1
c,glibc,6
mbr,superblock,1
.net,php,1
tails-os,ubuntu,2
cache,cloud,1
kvm,webserver,4
kernel,tablet,1
inetd,remote,1
dependencies,upgrade,12
cpu,sles,2
c,eclipse,3
android,calendar,1
keyboard-shortcuts,logs,1
services,udev,2
package-management,wps-office,1
github,pipe,1
file-transfer,limit,1
date,openbsd,1
backtrack,graphics,1
remote,terminal,5
pam,testing,1
android,armbian,2
systemd-journald,vps,1
prompt,rsync,1
gateway,networkmanager,1
cfdisk,loop-device,1
multi-monitor,xorg,85
touch-screen,udev,3
symlink,variable,1
ksh,optimization,1
learning,windows,1
google-drive,upload,1
mongodb,process,1
hplip,raspberry-pi,1
audio,not-root-user,1
emacs,software-installation,9
chmod,openvms,1
openserver,ubuntu,1
download,options,1
cache,openvz,2
augeas,yum,1
hashsum,parallelism,1
core-dump,linux-kernel,6
arch-linux,mkfs,2
dwm,xorg,3
gitlab,gpg,1
gnome3,multi-monitor,13
diff,hard-link,2
ext4,terminology,1
dracut,software-raid,1
limit,thread,2
logs,tuning,1
32bit,pacman,1
storage,tape,2
background-process,firefox,3
linux,openldap,21
ip,nfs,1
linux-mint,usb,44
echo,tee,2
character-encoding,html,3
backup,directory-structure,3
json,variable-substitution,1
select,shell-script,4
head,monitoring,1
encryption,executable,2
backup,cygwin,2
command-line,ide,1
64bit,executable,6
dropbox,linux,9
key-authentication,linux,14
modem,wifi,1
fedora,remote-desktop,7
audit,readonly,1
firewall,port-forwarding,21
scripting,xinetd,1
aix,path,4
regular-expression,text,3
dns,replace,1
logs,uptime,2
pam,sudo,23
debian,man,19
scripting,www,1
process,ram,5
proc,stdin,1
boot-loader,chrome-os,2
dns,root,1
signals,syslog,1
ascii,text-formatting,1
gentoo,monitoring,1
boot,internet,1
openldap,sssd,5
bumblebee,intel-graphics,3
find,utilities,5
arch-linux,unmounting,1
cache,cpu-usage,1
php5,sudo,1
documentation,vim,1
configure,minix,1
real-time,udev,1
display-server,ubuntu,1
git,sftp,1
awk,binary,2
audit,io,1
permissions,search,1
shebang,shell,20
acer,opensuse,1
lvm,sudo,1
wmctrl,xrandr,1
arch-linux,file-sharing,2
cpu,system-calls,1
gnu-screen,startup,3
colors,xfce4-terminal,2
lpr,printer,2
denyhosts,ip,1
iommu,linux-kernel,1
x-server,xdotool,2
aria2,path,1
filenames,ln,4
filesystems,nas,2
disk-usage,proc,3
debian-installer,dvd,3
install,openbsd,1
linux,vimrc,8
ltrace,shared-library,1
date,gcc,1
arch-linux,volume,5
framebuffer,tty,6
homebrew,path,3
calibre,debian,2
locale,text-processing,4
drivers,lubuntu,2
encryption,hdparm,1
bash,thunderbird,1
window-manager,xubuntu,1
directory,variable,2
nx,vnc,2
debian,reportbug,2
files,inode,29
macvlan,network-interface,2
apache-httpd,tuning,1
browser,open-files,1
cpu-frequency,scripting,1
boot,su,2
ksh,scripting,53
elementary-os,vim,1
compiling,ipkg,1
gnome,hardware,4
filenames,files,87
data-recovery,disk-encryption,3
awk,oh-my-zsh,1
environment-variables,opengl,1
authentication,logs,12
linux,vxworks,2
dmesg,rsyslog,1
rpm,signature,3
btrfs,xfs,3
apache-hive,pipe,1
autocomplete,openssh,1
manjaro,skype,1
exit,find,1
logs,terminal,28
java,turnkey,1
resolution,spice,2
samba,xattr,1
freebsd,gdm,2
cryptsetup,veracrypt,1
arm,curl,2
find,scp,2
open-files,symlink,1
system-calls,top,1
linux-mint,syslog,2
dmenu,security,1
battery,linux,17
apr,software-installation,2
make,minix,1
boot,hdmi,3
iwlwifi,wpa-cli,4
standard,vi,1
rhel,trac,1
headless,jack,1
linker,memory,2
intel,segmentation-fault,1
crypt,disk-encryption,1
bind,root,1
gentoo,performance,2
clipboard,virt-manager,1
conky,fedora,1
linux-mint,terminal,53
lxde,screen-lock,3
c,realtek,1
programming,vi,1
dual-boot,filesystems,10
regular-expression,theme,1
pushd,subshell,1
lighttpd,php,1
kill,logrotate,3
mutt,trash,2
events,mouse,3
freebsd,function,1
audio-cd,shell,1
linker,linux,10
screensaver,xorg,11
grub2,networking,1
cat,sparse-files,1
desktop,jack,1
crunchbang,mobile,1
cluster,monitoring,1
make,stow,1
nagios,solaris,1
bsd,lacp,1
desktop,small-distribution,1
audio,usb-device,2
dnf,vlc,1
menu,ssh,1
kali-linux,laptop,5
conventions,shell,2
command-substitution,tar,2
thunderbird,upgrade,1
suckless-terminal,vim,2
software-updates,terminal,1
fedora,shutdown,10
bind,networking,16
aix,terminal-emulator,2
redmine,ssh,1
osx,rhel,8
alpine-mail,gmail,2
perf,terminal,1
ethernet,timestamps,1
administration,scp,1
kernel,openbsd,7
inotify,kill,1
login-manager,rhel,1
file-copy,lsof,1
filesystems,pip,1
awesome,display,2
input,ls,2
cloud,iso,1
cp,mount,5
rpm,yast,2
case-sensitivity,sort,2
pdf,rpm,2
resolution,shell,1
xcape,xorg,1
remote-control,usb-device,1
bind-mount,lvm,1
broadcom,tails-os,1
centos,mkinitrd,1
opera,software-installation,1
android,dd,4
ntfs,vfat,2
root,upstart,1
github,terminal,3
32bit,environment-variables,1
